session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train1,picture_file
train1,list3,32,Apfel_neu,Apfel,neu,1,LFP,SP,ncblock,food,Apfel_neu,apfel_neu.png
train1,list3,33,Baum_schwarz,Baum,schwarz,3,LFP,SN,ncblock,nature,Baum_alt,baum_alt.png
train1,list3,34,Bett_gross,Bett,gross,4,HFP,SP,ncblock,furniture,Bett_gross,bett_gross.png
train1,list3,35,Bombe_klein,Bombe,klein,8,HFP,SN,ncblock,etc,Bombe_neu,bombe_neu.png
train1,list3,36,Brille_klein,Brille,klein,10,LFP,SP,ncblock,etc,Brille_klein,brille_klein.png
train1,list3,37,Brot_neu,Brot,neu,11,LFP,SP,ncblock,food,Brot_neu,brot_neu.png
train1,list3,38,Burg_alt,Burg,alt,13,HFP,SP,ncblock,building,Burg_alt,burg_alt.png
train1,list3,39,Bus_neu,Bus,neu,14,HFP,SP,ncblock,transportation,Bus_neu,bus_neu.png
train1,list3,40,Erde_rot,Erde,rot,17,HFP,SN,ncblock,nature,Erde_klein,erde_klein.png
train1,list3,41,Fabrik_gross,Fabrik,gross,18,HFP,SP,ncblock,building,Fabrik_gross,fabrik_gross.png
train1,list3,42,Fahrrad_klein,Fahrrad,klein,19,LFP,SN,ncblock,transportation,Fahrrad_neu,fahrrad_neu.png
train1,list3,43,Feder_gross,Feder,gross,20,LFP,SN,ncblock,etc,Feder_klein,feder_klein.png
train1,list3,44,Flagge_alt,Flagge,alt,21,LFP,SP,ncblock,etc,Flagge_alt,flagge_alt.png
train1,list3,45,Flugzeug_neu,Flugzeug,neu,22,HFP,SP,ncblock,transportation,Flugzeug_neu,flugzeug_neu.png
train1,list3,46,Frau_rot,Frau,rot,23,LFP,SN,ncblock,human,Frau_neu,frau_neu.png
train1,list3,47,Glas_rot,Glas,rot,25,LFP,SN,ncblock,tool,Glas_gross,glas_gross.png
train1,list3,48,Hemd_klein,Hemd,klein,27,LFP,SN,ncblock,clothing,Hemd_gross,hemd_gross.png
train1,list3,49,Herd_alt,Herd,alt,28,LFP,SP,ncblock,tool,Herd_alt,herd_alt.png
train1,list3,50,Hose_klein,Hose,klein,29,LFP,SP,ncblock,clothing,Hose_klein,hose_klein.png
train1,list3,51,Hut_klein,Hut,klein,30,LFP,SP,ncblock,clothing,Hut_klein,hut_klein.png
train1,list3,52,Kleid_gross,Kleid,gross,35,LFP,SN,ncblock,clothing,Kleid_klein,kleid_klein.png
train1,list3,53,Krone_neu,Krone,neu,36,HFP,SP,ncblock,etc,Krone_neu,krone_neu.png
train1,list3,54,Mann_weiss,Mann,weiss,38,HFP,SN,ncblock,human,Mann_neu,mann_neu.png
train1,list3,55,Mantel_alt,Mantel,alt,39,LFP,SP,ncblock,clothing,Mantel_alt,mantel_alt.png
train1,list3,56,Mauer_alt,Mauer,alt,40,HFP,SN,ncblock,building,Mauer_gross,mauer_gross.png
train1,list3,57,Nest_klein,Nest,klein,41,HFP,SP,ncblock,building,Nest_klein,nest_klein.png
train1,list3,58,Paket_alt,Paket,alt,42,LFP,SN,ncblock,etc,Paket_klein,paket_klein.png
train1,list3,59,Schale_klein,Schale,klein,49,HFP,SN,ncblock,tool,Schale_gross,schale_gross.png
train1,list3,60,Tasse_gross,Tasse,gross,52,HFP,SN,ncblock,tool,Tasse_klein,tasse_klein.png
train1,list3,61,Tisch_alt,Tisch,alt,54,LFP,SP,ncblock,furniture,Tisch_alt,tisch_alt.png
train1,list3,62,Topf_gross,Topf,gross,56,HFP,SP,ncblock,tool,Topf_gross,topf_gross.png
train1,list3,63,Tuer_schwarz,Tuer,schwarz,57,LFP,SN,ncblock,building,Tuer_klein,tuer_klein.png
train1,list3,64,Uhr_gross,Uhr,gross,59,HFP,SP,ncblock,tool,Uhr_gross,uhr_gross.png
train1,list3,65,Zeitung_alt,Zeitung,alt,62,HFP,SP,ncblock,etc,Zeitung_alt,zeitung_alt.png
train1,list3,66,Zug_alt,Zug,alt,64,LFP,SN,ncblock,transportation,Zug_klein,zug_klein.png
