session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train1,picture_file
train1,list3,1,Ball_rot,Ball,rot,2,HFP,SP,cblock,tool,Ball_rot,ball_rot.png
train1,list3,2,Bild_gruen,Bild,gruen,5,LFP,SN,cblock,furniture,Bild_schwarz,bild_schwarz.png
train1,list3,3,Blatt_schwarz,Blatt,schwarz,6,LFP,SP,cblock,nature,Blatt_schwarz,blatt_schwarz.png
train1,list3,4,Blume_rot,Blume,rot,7,HFP,SN,cblock,nature,Blume_gruen,blume_gruen.png
train1,list3,5,Brief_alt,Brief,alt,9,HFP,SN,cblock,tool,Brief_weiss,brief_weiss.png
train1,list3,6,Buch_gruen,Buch,gruen,12,LFP,SP,cblock,etc,Buch_gruen,buch_gruen.png
train1,list3,7,Dach_weiss,Dach,weiss,15,LFP,SN,cblock,building,Dach_gruen,dach_gruen.png
train1,list3,8,Ei_weiss,Ei,weiss,16,HFP,SP,cblock,food,Ei_weiss,ei_weiss.png
train1,list3,9,Geschenk_neu,Geschenk,neu,24,LFP,SN,cblock,etc,Geschenk_schwarz,geschenk_schwarz.png
train1,list3,10,Haus_schwarz,Haus,schwarz,26,LFP,SP,cblock,building,Haus_schwarz,haus_schwarz.png
train1,list3,11,Kaffee_neu,Kaffee,neu,31,LFP,SN,cblock,food,Kaffee_weiss,kaffee_weiss.png
train1,list3,12,Kamera_neu,Kamera,neu,32,HFP,SN,cblock,tool,Kamera_weiss,kamera_weiss.png
train1,list3,13,Kerze_alt,Kerze,alt,33,LFP,SN,cblock,etc,Kerze_schwarz,kerze_schwarz.png
train1,list3,14,Kirche_rot,Kirche,rot,34,LFP,SP,cblock,building,Kirche_rot,kirche_rot.png
train1,list3,15,Lampe_rot,Lampe,rot,37,HFP,SP,cblock,furniture,Lampe_rot,lampe_rot.png
train1,list3,16,Palast_neu,Palast,neu,43,LFP,SN,cblock,building,Palast_gruen,palast_gruen.png
train1,list3,17,Pfeil_gruen,Pfeil,gruen,44,HFP,SP,cblock,etc,Pfeil_gruen,pfeil_gruen.png
train1,list3,18,Pflanze_gruen,Pflanze,gruen,45,HFP,SN,cblock,nature,Pflanze_weiss,pflanze_weiss.png
train1,list3,19,Rad_neu,Rad,neu,46,HFP,SN,cblock,etc,Rad_gruen,rad_gruen.png
train1,list3,20,Rock_schwarz,Rock,schwarz,47,HFP,SP,cblock,clothing,Rock_schwarz,rock_schwarz.png
train1,list3,21,Rose_weiss,Rose,weiss,48,HFP,SN,cblock,nature,Rose_gruen,rose_gruen.png
train1,list3,22,Schuh_weiss,Schuh,weiss,50,LFP,SP,cblock,clothing,Schuh_weiss,schuh_weiss.png
train1,list3,23,Stadion_gruen,Stadion,gruen,51,LFP,SP,cblock,building,Stadion_gruen,stadion_gruen.png
train1,list3,24,Teppich_rot,Teppich,rot,53,HFP,SP,cblock,furniture,Teppich_rot,teppich_rot.png
train1,list3,25,Tomate_gruen,Tomate,gruen,55,HFP,SP,cblock,vegetable,Tomate_gruen,tomate_gruen.png
train1,list3,26,Turm_alt,Turm,alt,58,HFP,SN,cblock,building,Turm_gruen,turm_gruen.png
train1,list3,27,Wolke_schwarz,Wolke,schwarz,60,HFP,SN,cblock,nature,Wolke_gruen,wolke_gruen.png
train1,list3,28,Wueste_gross,Wueste,gross,61,HFP,SN,cblock,nature,Wueste_schwarz,wueste_schwarz.png
train1,list3,29,Zelt_alt,Zelt,alt,63,LFP,SN,cblock,building,Zelt_schwarz,zelt_schwarz.png
train1,list3,30,Zweig_gruen,Zweig,gruen,65,HFP,SN,cblock,nature,Zweig_rot,zweig_rot.png
train1,list3,31,Zwiebel_rot,Zwiebel,rot,66,HFP,SP,cblock,vegetable,Zwiebel_rot,zwiebel_rot.png
