session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train5,picture_file
train5,list3,1,Ball_rot,Ball,rot,2,HFP,SP,cblock,tool,Ball_rot,ball_rot.png
train5,list3,2,Baum_schwarz,Baum,schwarz,3,LFP,SN,cblock,nature,Baum_rot,baum_rot.png
train5,list3,3,Bild_gruen,Bild,gruen,5,LFP,SN,cblock,furniture,Bild_rot,bild_rot.png
train5,list3,4,Blatt_schwarz,Blatt,schwarz,6,LFP,SP,cblock,nature,Blatt_schwarz,blatt_schwarz.png
train5,list3,5,Blume_rot,Blume,rot,7,HFP,SN,cblock,nature,Blume_weiss,blume_weiss.png
train5,list3,6,Bombe_klein,Bombe,klein,8,HFP,SN,cblock,etc,Bombe_weiss,bombe_weiss.png
train5,list3,7,Brief_alt,Brief,alt,9,HFP,SN,cblock,tool,Brief_rot,brief_rot.png
train5,list3,8,Ei_weiss,Ei,weiss,16,HFP,SP,cblock,food,Ei_weiss,ei_weiss.png
train5,list3,9,Fahrrad_klein,Fahrrad,klein,19,LFP,SN,cblock,transportation,Fahrrad_rot,fahrrad_rot.png
train5,list3,10,Feder_gross,Feder,gross,20,LFP,SN,cblock,etc,Feder_rot,feder_rot.png
train5,list3,11,Glas_rot,Glas,rot,25,LFP,SN,cblock,tool,Glas_schwarz,glas_schwarz.png
train5,list3,12,Haus_schwarz,Haus,schwarz,26,LFP,SP,cblock,building,Haus_schwarz,haus_schwarz.png
train5,list3,13,Kerze_alt,Kerze,alt,33,LFP,SN,cblock,etc,Kerze_rot,kerze_rot.png
train5,list3,14,Kirche_rot,Kirche,rot,34,LFP,SP,cblock,building,Kirche_rot,kirche_rot.png
train5,list3,15,Lampe_rot,Lampe,rot,37,HFP,SP,cblock,furniture,Lampe_rot,lampe_rot.png
train5,list3,16,Paket_alt,Paket,alt,42,LFP,SN,cblock,etc,Paket_schwarz,paket_schwarz.png
train5,list3,17,Rad_neu,Rad,neu,46,HFP,SN,cblock,etc,Rad_weiss,rad_weiss.png
train5,list3,18,Rock_schwarz,Rock,schwarz,47,HFP,SP,cblock,clothing,Rock_schwarz,rock_schwarz.png
train5,list3,19,Rose_weiss,Rose,weiss,48,HFP,SN,cblock,nature,Rose_schwarz,rose_schwarz.png
train5,list3,20,Schale_klein,Schale,klein,49,HFP,SN,cblock,tool,Schale_schwarz,schale_schwarz.png
train5,list3,21,Schuh_weiss,Schuh,weiss,50,LFP,SP,cblock,clothing,Schuh_weiss,schuh_weiss.png
train5,list3,22,Tasse_gross,Tasse,gross,52,HFP,SN,cblock,tool,Tasse_weiss,tasse_weiss.png
train5,list3,23,Teppich_rot,Teppich,rot,53,HFP,SP,cblock,furniture,Teppich_rot,teppich_rot.png
train5,list3,24,Tuer_schwarz,Tuer,schwarz,57,LFP,SN,cblock,building,Tuer_weiss,tuer_weiss.png
train5,list3,25,Zwiebel_rot,Zwiebel,rot,66,HFP,SP,cblock,vegetable,Zwiebel_rot,zwiebel_rot.png
