session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train2,picture_file
train2,list3,31,Apfel_neu,Apfel,neu,1,LFP,SP,ncblock,food,Apfel_neu,apfel_neu.png
train2,list3,32,Baum_schwarz,Baum,schwarz,3,LFP,SN,ncblock,nature,Baum_klein,baum_klein.png
train2,list3,33,Bett_gross,Bett,gross,4,HFP,SP,ncblock,furniture,Bett_gross,bett_gross.png
train2,list3,34,Bild_gruen,Bild,gruen,5,LFP,SN,ncblock,furniture,Bild_klein,bild_klein.png
train2,list3,35,Brille_klein,Brille,klein,10,LFP,SP,ncblock,etc,Brille_klein,brille_klein.png
train2,list3,36,Brot_neu,Brot,neu,11,LFP,SP,ncblock,food,Brot_neu,brot_neu.png
train2,list3,37,Burg_alt,Burg,alt,13,HFP,SP,ncblock,building,Burg_alt,burg_alt.png
train2,list3,38,Bus_neu,Bus,neu,14,HFP,SP,ncblock,transportation,Bus_neu,bus_neu.png
train2,list3,39,Dach_weiss,Dach,weiss,15,LFP,SN,ncblock,building,Dach_alt,dach_alt.png
train2,list3,40,Erde_rot,Erde,rot,17,HFP,SN,ncblock,nature,Erde_alt,erde_alt.png
train2,list3,41,Fabrik_gross,Fabrik,gross,18,HFP,SP,ncblock,building,Fabrik_gross,fabrik_gross.png
train2,list3,42,Fahrrad_klein,Fahrrad,klein,19,LFP,SN,ncblock,transportation,Fahrrad_gross,fahrrad_gross.png
train2,list3,43,Feder_gross,Feder,gross,20,LFP,SN,ncblock,etc,Feder_neu,feder_neu.png
train2,list3,44,Flagge_alt,Flagge,alt,21,LFP,SP,ncblock,etc,Flagge_alt,flagge_alt.png
train2,list3,45,Flugzeug_neu,Flugzeug,neu,22,HFP,SP,ncblock,transportation,Flugzeug_neu,flugzeug_neu.png
train2,list3,46,Frau_rot,Frau,rot,23,LFP,SN,ncblock,human,Frau_alt,frau_alt.png
train2,list3,47,Glas_rot,Glas,rot,25,LFP,SN,ncblock,tool,Glas_alt,glas_alt.png
train2,list3,48,Herd_alt,Herd,alt,28,LFP,SP,ncblock,tool,Herd_alt,herd_alt.png
train2,list3,49,Hose_klein,Hose,klein,29,LFP,SP,ncblock,clothing,Hose_klein,hose_klein.png
train2,list3,50,Hut_klein,Hut,klein,30,LFP,SP,ncblock,clothing,Hut_klein,hut_klein.png
train2,list3,51,Kamera_neu,Kamera,neu,32,HFP,SN,ncblock,tool,Kamera_klein,kamera_klein.png
train2,list3,52,Krone_neu,Krone,neu,36,HFP,SP,ncblock,etc,Krone_neu,krone_neu.png
train2,list3,53,Mann_weiss,Mann,weiss,38,HFP,SN,ncblock,human,Mann_alt,mann_alt.png
train2,list3,54,Mantel_alt,Mantel,alt,39,LFP,SP,ncblock,clothing,Mantel_alt,mantel_alt.png
train2,list3,55,Mauer_alt,Mauer,alt,40,HFP,SN,ncblock,building,Mauer_neu,mauer_neu.png
train2,list3,56,Nest_klein,Nest,klein,41,HFP,SP,ncblock,building,Nest_klein,nest_klein.png
train2,list3,57,Rad_neu,Rad,neu,46,HFP,SN,ncblock,etc,Rad_klein,rad_klein.png
train2,list3,58,Schale_klein,Schale,klein,49,HFP,SN,ncblock,tool,Schale_neu,schale_neu.png
train2,list3,59,Tisch_alt,Tisch,alt,54,LFP,SP,ncblock,furniture,Tisch_alt,tisch_alt.png
train2,list3,60,Topf_gross,Topf,gross,56,HFP,SP,ncblock,tool,Topf_gross,topf_gross.png
train2,list3,61,Tuer_schwarz,Tuer,schwarz,57,LFP,SN,ncblock,building,Tuer_gross,tuer_gross.png
train2,list3,62,Turm_alt,Turm,alt,58,HFP,SN,ncblock,building,Turm_gross,turm_gross.png
train2,list3,63,Uhr_gross,Uhr,gross,59,HFP,SP,ncblock,tool,Uhr_gross,uhr_gross.png
train2,list3,64,Wolke_schwarz,Wolke,schwarz,60,HFP,SN,ncblock,nature,Wolke_neu,wolke_neu.png
train2,list3,65,Wueste_gross,Wueste,gross,61,HFP,SN,ncblock,nature,Wueste_alt,wueste_alt.png
train2,list3,66,Zeitung_alt,Zeitung,alt,62,HFP,SP,ncblock,etc,Zeitung_alt,zeitung_alt.png
